-0.779118429547,-0.779118429547,
-0.779118429547,-0.779118429547,
-0.779166366447,-0.779118429547,
-0.779166366447,-0.779118429547,
-0.779166366447,-0.779118429547,
-0.779214303346,-0.779118429547,
-0.779262240246,-0.779118429547,
-0.779310177146,-0.779118429547,
-0.779406050945,-0.779118429547,
-0.779453987844,-0.779118429547,
-0.779549861644,-0.779118429547,
-0.779645735443,-0.779118429547,
-0.779741609242,-0.779118429547,
-0.779837483041,-0.779118429547,
-0.779981293740,-0.779118429547,
-0.780125104439,-0.779118429547,
-0.780268915138,-0.779118429547,
-0.780412725837,-0.779118429547,
-0.780556536536,-0.779118429547,
-0.780748284134,-0.779118429547,
-0.780940031733,-0.779118429547,
-0.781131779331,-0.779118429547,
-0.781323526930,-0.779118429547,
-0.781515274528,-0.779118429547,
-0.781754959026,-0.779118429547,
-0.781994643524,-0.779022555748,
-0.782234328022,-0.779118429547,
-0.782474012521,-0.779118429547,
-0.782713697019,-0.779118429547,
-0.783001318416,-0.779118429547,
-0.783288939814,-0.779118429547,
-0.783576561212,-0.779118429547,
-0.783864182610,-0.779118429547,
-0.784199740907,-0.779118429547,
-0.784487362305,-0.779118429547,
-0.784822920602,-0.779022555748,
-0.785158478899,-0.779022555748,
-0.785541974096,-0.779118429547,
-0.785877532394,-0.779118429547,
-0.786261027591,-0.779118429547,
-0.786644522788,-0.779118429547,
-0.787028017985,-0.779118429547,
-0.787411513182,-0.779118429547,
-0.787842945278,-0.779118429547,
-0.788226440475,-0.779118429547,
-0.788657872572,-0.779118429547,
-0.789089304668,-0.779118429547,
-0.789568673665,-0.779118429547,
-0.790000105761,-0.779118429547,
-0.790479474757,-0.779118429547,
-0.790958843754,-0.779118429547,
-0.791438212750,-0.779118429547,
-0.791917581746,-0.779118429547,
-0.792444887642,-0.779118429547,
-0.792972193538,-0.779118429547,
-0.793499499433,-0.779118429547,
-0.794026805329,-0.779118429547,
-0.794554111225,-0.779118429547,
-0.795129354021,-0.779118429547,
-0.795656659916,-0.779118429547,
-0.796231902712,-0.779118429547,
-0.796855082407,-0.779118429547,
-0.797430325202,-0.779118429547,
-0.798053504898,-0.779118429547,
-0.798628747693,-0.779118429547,
-0.799251927388,-0.779118429547,
-0.799875107083,-0.779118429547,
-0.800546223678,-0.779118429547,
-0.801169403373,-0.779118429547,
-0.801840519968,-0.779118429547,
-0.802511636562,-0.779118429547,
-0.803182753157,-0.779118429547,
-0.803901806651,-0.779118429547,
-0.804572923246,-0.779118429547,
-0.805291976740,-0.779118429547,
-0.806011030235,-0.779118429547,
-0.806730083729,-0.779118429547,
-0.807497074123,-0.779118429547,
-0.808216127617,-0.779118429547,
-0.808983118011,-0.779118429547,
-0.809750108405,-0.779118429547,
-0.810517098799,-0.779118429547,
-0.811332026093,-0.779118429547,
-0.812099016487,-0.779118429547,
-0.812913943780,-0.779118429547,
-0.813728871074,-0.779118429547,
-0.814543798367,-0.779118429547,
-0.815358725661,-0.779118429547,
-0.816221589854,-0.779118429547,
-0.817084454047,-0.779118429547,
-0.817947318240,-0.779118429547,
-0.818810182434,-0.779166366447,
-0.819673046627,-0.779118429547,
-0.820583847720,-0.779118429547,
-0.821494648812,-0.779166366447,
-0.822405449905,-0.779118429547,
-0.823316250998,-0.779118429547,
-0.824227052091,-0.779118429547,
-0.825185790083,-0.779118429547,
-0.826096591176,-0.779118429547,
-0.827055329168,-0.779118429547,
-0.828014067161,-0.779022555748,
-0.829020742053,-0.779022555748,
-0.829979480045,-0.779118429547,
-0.830986154937,-0.779118429547,
-0.831992829829,-0.779118429547,
-0.832999504722,-0.779118429547,
-0.834006179614,-0.779022555748,
-0.835060791405,-0.779022555748,
-0.836115403197,-0.779118429547,
-0.837122078089,-0.779118429547,
-0.838224626780,-0.779118429547,
-0.839279238572,-0.779118429547,
-0.840333850364,-0.779118429547,
-0.841436399055,-0.779118429547,
-0.842538947746,-0.779118429547,
-0.843641496437,-0.779022555748,
-0.844744045129,-0.779118429547,
-0.845894530720,-0.779118429547,
-0.846997079411,-0.779118429547,
-0.848147565002,-0.779118429547,
-0.849298050593,-0.779022555748,
-0.850448536184,-0.779118429547,
-0.851646958674,-0.779118429547,
-0.852797444265,-0.779118429547,
-0.853995866756,-0.779118429547,
-0.855194289246,-0.779118429547,
-0.856392711737,-0.779118429547,
-0.857591134227,-0.779118429547,
-0.858837493617,-0.779118429547,
-0.860083853008,-0.779118429547,
-0.861282275498,-0.779118429547,
-0.862576571788,-0.779118429547,
-0.863822931178,-0.779118429547,
-0.865069290568,-0.779118429547,
-0.866363586858,-0.779118429547,
-0.867657883148,-0.779118429547,
-0.868952179438,-0.779118429547,
-0.870246475727,-0.779118429547,
-0.871588708917,-0.779118429547,
-0.872883005207,-0.779118429547,
-0.874225238396,-0.779118429547,
-0.875567471585,-0.779118429547,
-0.876909704775,-0.779118429547,
-0.878251937964,-0.779118429547,
-0.879642108053,-0.779118429547,
-0.881032278142,-0.779118429547,
-0.882374511332,-0.779118429547,
-0.883812618320,-0.779118429547,
-0.885202788409,-0.779118429547,
-0.886592958498,-0.779118429547,
-0.888031065487,-0.779118429547,
-0.889469172476,-0.779118429547,
-0.890907279464,-0.779118429547,
-0.892345386453,-0.779118429547,
-0.893783493441,-0.779118429547,
-0.895269537330,-0.779118429547,
-0.896755581218,-0.779118429547,
-0.898193688207,-0.779118429547,
-0.899727668995,-0.779118429547,
-0.901213712883,-0.779118429547,
-0.902699756771,-0.779118429547,
-0.904233737559,-0.779118429547,
-0.905767718347,-0.779118429547,
-0.907301699135,-0.779118429547,
-0.908835679923,-0.779118429547,
-0.910369660711,-0.779118429547,
-0.911951578398,-0.779118429547,
-0.913485559186,-0.779118429547,
-0.915067476873,-0.779118429547,
-0.916649394561,-0.779118429547,
-0.918279249148,-0.779118429547,
-0.919861166836,-0.779118429547,
-0.921491021423,-0.779118429547,
-0.923072939110,-0.779118429547,
-0.924702793697,-0.779118429547,
-0.926380585184,-0.779118429547,
-0.928010439771,-0.779118429547,
-0.929640294358,-0.779118429547,
-0.931318085845,-0.779118429547,
-0.932995877332,-0.779118429547,
-0.934673668819,-0.779118429547,
-0.936351460305,-0.779118429547,
-0.938029251792,-0.779118429547,
-0.939754980178,-0.779118429547,
-0.941432771665,-0.779118429547,
-0.943158500052,-0.779118429547,
-0.944884228438,-0.779118429547,
-0.946657893724,-0.779118429547,
-0.948383622110,-0.779118429547,
-0.950109350497,-0.779118429547,
-0.951883015783,-0.779118429547,
-0.953656681069,-0.779118429547,
-0.955430346355,-0.779118429547,
-0.957204011641,-0.779118429547,
-0.959025613826,-0.779118429547,
-0.960799279112,-0.779118429547,
-0.962620881298,-0.779118429547,
-0.964442483483,-0.779118429547,
-0.966264085669,-0.779118429547,
-0.968085687855,-0.779118429547,
-0.969955226940,-0.779118429547,
-0.971776829126,-0.779118429547,
-0.973646368211,-0.779118429547,
-0.975515907296,-0.779118429547,
-0.977385446381,-0.779118429547,
-0.979254985466,-0.779118429547,
-0.981172461451,-0.779118429547,
-0.983042000537,-0.779118429547,
-0.984959476521,-0.779118429547,
-0.986876952506,-0.779118429547,
-0.988794428491,-0.779118429547,
-0.990711904476,-0.779118429547,
-0.992629380461,-0.779118429547,
-0.994594793345,-0.779118429547,
-0.996560206230,-0.779118429547,
-0.998477682215,-0.779118429547,
-1.000443095099,-0.779118429547,
-1.002456444883,-0.779118429547,
-1.004421857768,-0.779022555748,
-1.006387270652,-0.779118429547,
-1.008400620436,-0.779118429547,
-1.010413970220,-0.779118429547,
-1.012427320005,-0.779118429547,
-1.014440669789,-0.779118429547,
-1.016454019573,-0.779118429547,
-1.018515306256,-0.779118429547,
-1.020528656041,-0.779118429547,
-1.022589942724,-0.779118429547,
-1.024651229408,-0.779118429547,
-1.026712516092,-0.779118429547,
-1.028773802775,-0.779118429547,
-1.030883026359,-0.779118429547,
-1.032944313042,-0.779118429547,
-1.035053536626,-0.779118429547,
-1.037162760209,-0.779118429547,
-1.039271983793,-0.779118429547,
-1.041381207376,-0.779118429547,
-1.043490430959,-0.779118429547,
-1.045647591442,-0.779118429547,
-1.047756815026,-0.779118429547,
-1.049913975508,-0.779118429547,
-1.052071135991,-0.779118429547,
-1.054228296474,-0.779118429547,
-1.056385456957,-0.779118429547,
-1.058542617440,-0.779118429547,
-1.060747714823,-0.779118429547,
-1.062952812206,-0.779118429547,
-1.065109972688,-0.779118429547,
-1.067315070071,-0.779118429547,
