-0.316958780297,-0.316958780297,-2.104813388578,-2.104813388578,
-0.313817192865,-0.317006717196,-2.101671801145,-2.104861325477,
-0.310675636438,-0.317006717196,-2.098530244719,-2.104861325477,
-0.307534142024,-0.316958780297,-2.095388750305,-2.104813388578,
-0.304392740628,-0.316958780297,-2.092247348909,-2.104765451678,
-0.301251463253,-0.316958780297,-2.089106071534,-2.104909262377,
-0.298110340903,-0.316958780297,-2.085964949184,-2.104765451678,
-0.294969404579,-0.316958780297,-2.082824012860,-2.104813388578,
-0.291828685282,-0.316958780297,-2.079683293563,-2.104813388578,
-0.288688214009,-0.316958780297,-2.076542822289,-2.104861325477,
-0.285548021754,-0.316958780297,-2.073402630035,-2.104861325477,
-0.282408139512,-0.316958780297,-2.070262747792,-2.104909262377,
-0.279268598270,-0.316958780297,-2.067123206550,-2.104813388578,
-0.276129429014,-0.316958780297,-2.063984037295,-2.104909262377,
-0.272990662729,-0.316958780297,-2.060845271009,-2.104765451678,
-0.269852330390,-0.316958780297,-2.057706938671,-2.104765451678,
-0.266714462973,-0.316958780297,-2.054569071254,-2.104909262377,
-0.263577091448,-0.316958780297,-2.051431699729,-2.104861325477,
-0.260440246778,-0.316958780297,-2.048294855059,-2.104861325477,
-0.257303959923,-0.316958780297,-2.045158568204,-2.104909262377,
-0.254168261837,-0.316958780297,-2.042022870118,-2.104813388578,
-0.251033183468,-0.316958780297,-2.038887791749,-2.104813388578,
-0.247898755759,-0.316958780297,-2.035753364039,-2.104813388578,
-0.244765009643,-0.316958780297,-2.032619617924,-2.104765451678,
-0.241631976051,-0.316958780297,-2.029486584332,-2.104861325477,
-0.238499685905,-0.316958780297,-2.026354294185,-2.104909262377,
-0.235368170117,-0.316958780297,-2.023222778398,-2.104765451678,
-0.232237459597,-0.316958780297,-2.020092067877,-2.104813388578,
-0.229107585241,-0.316958780297,-2.016962193522,-2.104765451678,
-0.225978577941,-0.316958780297,-2.013833186222,-2.104813388578,
-0.222850468579,-0.316958780297,-2.010705076860,-2.104813388578,
-0.219723288028,-0.316958780297,-2.007577896309,-2.104861325477,
-0.216597067152,-0.316958780297,-2.004451675433,-2.104765451678,
-0.213471836805,-0.316958780297,-2.001326445086,-2.104765451678,
-0.210347627833,-0.316958780297,-1.998202236114,-2.104861325477,
-0.207224471070,-0.317006717196,-1.995079079351,-2.104861325477,
-0.204102397340,-0.316958780297,-1.991957005621,-2.104813388578,
-0.200981437457,-0.316958780297,-1.988836045738,-2.104909262377,
-0.197861622224,-0.316958780297,-1.985716230505,-2.104765451678,
-0.194742982431,-0.316958780297,-1.982597590712,-2.104861325477,
-0.191625548859,-0.316958780297,-1.979480157140,-2.104861325477,
-0.188509352276,-0.316958780297,-1.976363960556,-2.104909262377,
-0.185394423436,-0.316958780297,-1.973249031717,-2.104861325477,
-0.182280793083,-0.316958780297,-1.970135401364,-2.104861325477,
-0.179168491948,-0.316958780297,-1.967023100228,-2.104909262377,
-0.176057550747,-0.316958780297,-1.963912159027,-2.104765451678,
-0.172948000184,-0.316958780297,-1.960802608465,-2.104861325477,
-0.169839870950,-0.316958780297,-1.957694479230,-2.104765451678,
-0.166733193719,-0.316958780297,-1.954587802000,-2.104765451678,
-0.163627999155,-0.316958780297,-1.951482607435,-2.104861325477,
-0.160524317903,-0.316958780297,-1.948378926184,-2.104861325477,
-0.157422180596,-0.316958780297,-1.945276788877,-2.104861325477,
-0.154321617852,-0.316958780297,-1.942176226132,-2.104861325477,
-0.151222660270,-0.316958780297,-1.939077268550,-2.104861325477,
-0.148125338436,-0.316958780297,-1.935979946717,-2.104861325477,
-0.145029682921,-0.316958780297,-1.932884291202,-2.104813388578,
-0.141935724276,-0.317054654096,-1.929790332557,-2.104813388578,
-0.138843493038,-0.317006717196,-1.926698101319,-2.104813388578,
-0.135753019726,-0.316910843397,-1.923607628007,-2.104861325477,
-0.132664334842,-0.316958780297,-1.920518943123,-2.104861325477,
-0.129577468870,-0.316958780297,-1.917432077150,-2.104909262377,
-0.126492452275,-0.316958780297,-1.914347060556,-2.104861325477,
-0.123409315506,-0.316958780297,-1.911263923786,-2.104909262377,
-0.120328088992,-0.316958780297,-1.908182697272,-2.104765451678,
-0.117248803143,-0.316958780297,-1.905103411424,-2.104813388578,
-0.114171488351,-0.316958780297,-1.902026096632,-2.104765451678,
-0.111096174988,-0.316958780297,-1.898950783269,-2.104813388578,
-0.108022893406,-0.316958780297,-1.895877501686,-2.104765451678,
-0.104951673936,-0.316958780297,-1.892806282217,-2.104909262377,
-0.101882546891,-0.316958780297,-1.889737155172,-2.104909262377,
-0.098815542561,-0.316958780297,-1.886670150842,-2.104861325477,
-0.095750691217,-0.316958780297,-1.883605299498,-2.104909262377,
-0.092688023108,-0.316958780297,-1.880542631388,-2.104861325477,
-0.089627568460,-0.317006717196,-1.877482176741,-2.104765451678,
-0.086569357479,-0.317006717196,-1.874423965760,-2.104909262377,
-0.083513420349,-0.316958780297,-1.871368028630,-2.104765451678,
-0.080459787230,-0.316958780297,-1.868314395511,-2.104813388578,
-0.077408488261,-0.316958780297,-1.865263096542,-2.104861325477,
-0.074359553557,-0.316958780297,-1.862214161837,-2.104861325477,
-0.071313013208,-0.316958780297,-1.859167621489,-2.104765451678,
-0.068268897285,-0.316958780297,-1.856123505565,-2.104861325477,
-0.065227235829,-0.316958780297,-1.853081844110,-2.104813388578,
-0.062188058863,-0.316958780297,-1.850042667144,-2.104861325477,
-0.059151396380,-0.316958780297,-1.847006004661,-2.104813388578,
-0.056117278353,-0.316958780297,-1.843971886633,-2.104909262377,
-0.053085734725,-0.316958780297,-1.840940343006,-2.104861325477,
-0.050056795418,-0.316958780297,-1.837911403699,-2.104813388578,
-0.047030490326,-0.316958780297,-1.834885098606,-2.104813388578,
-0.044006849316,-0.316958780297,-1.831861457597,-2.104813388578,
-0.040985902232,-0.316958780297,-1.828840510513,-2.104909262377,
-0.037967678889,-0.316958780297,-1.825822287170,-2.104813388578,
-0.034952209075,-0.316958780297,-1.822806817356,-2.104909262377,
-0.031939522553,-0.316958780297,-1.819794130833,-2.104765451678,
-0.028929649055,-0.316958780297,-1.816784257335,-2.104909262377,
-0.025922618288,-0.316958780297,-1.813777226569,-2.104909262377,
-0.022918459931,-0.316958780297,-1.810773068211,-2.104909262377,
-0.019917203632,-0.316958780297,-1.807771811913,-2.104765451678,
-0.016918879014,-0.316958780297,-1.804773487295,-2.104909262377,
-0.013923515669,-0.316958780297,-1.801778123950,-2.104909262377,
-0.010931143159,-0.316958780297,-1.798785751440,-2.104909262377,
-0.007941791019,-0.316958780297,-1.795796399299,-2.104909262377,
-0.004955488751,-0.316958780297,-1.792810097032,-2.104861325477,
-0.001972265829,-0.316958780297,-1.789826874110,-2.104813388578,
0.001007848302,-0.316958780297,-1.786846759978,-2.104765451678,
0.003984824232,-0.316958780297,-1.783869784049,-2.104909262377,
0.006958632578,-0.316958780297,-1.780895975703,-2.104861325477,
0.009929243990,-0.316958780297,-1.777925364291,-2.104909262377,
0.012896629149,-0.316958780297,-1.774957979132,-2.104813388578,
0.015860758768,-0.316958780297,-1.771993849512,-2.104909262377,
0.018821603594,-0.316958780297,-1.769033004687,-2.104909262377,
0.021779134402,-0.316958780297,-1.766075473879,-2.104861325477,
0.024733322004,-0.316958780297,-1.763121286277,-2.104765451678,
0.027684137243,-0.316958780297,-1.760170471037,-2.104861325477,
0.030631550996,-0.316958780297,-1.757223057285,-2.104861325477,
0.033575534173,-0.316958780297,-1.754279074108,-2.104765451678,
0.036516057717,-0.316958780297,-1.751338550563,-2.104909262377,
0.039453092608,-0.316958780297,-1.748401515673,-2.104909262377,
0.042386609858,-0.316958780297,-1.745467998423,-2.104909262377,
0.045316580514,-0.316958780297,-1.742538027767,-2.104861325477,
0.048242975658,-0.316958780297,-1.739611632623,-2.104861325477,
0.051165766409,-0.316958780297,-1.736688841872,-2.104861325477,
0.054084923919,-0.316958780297,-1.733769684362,-2.104765451678,
0.057000419377,-0.316958780297,-1.730854188903,-2.104861325477,
0.059912224010,-0.316958780297,-1.727942384271,-2.104861325477,
0.062820309078,-0.316958780297,-1.725034299203,-2.104765451678,
0.065724645879,-0.316958780297,-1.722129962401,-2.104909262377,
0.068625205750,-0.316958780297,-1.719229402530,-2.104813388578,
0.071521960063,-0.316958780297,-1.716332648218,-2.104813388578,
0.074414880228,-0.316958780297,-1.713439728053,-2.104861325477,
0.077303937693,-0.316958780297,-1.710550670588,-2.104765451678,
0.080189103944,-0.316958780297,-1.707665504337,-2.104765451678,
0.083070350506,-0.316958780297,-1.704784257774,-2.104765451678,
0.085947648943,-0.316958780297,-1.701906959338,-2.104765451678,
0.088820970855,-0.316958780297,-1.699033637426,-2.104909262377,
0.091690287885,-0.316958780297,-1.696164320395,-2.104861325477,
0.094555571715,-0.316958780297,-1.693299036566,-2.104861325477,
0.097416794063,-0.316958780297,-1.690437814217,-2.104765451678,
0.100273926693,-0.316958780297,-1.687580681588,-2.104765451678,
0.103126941404,-0.316958780297,-1.684727666877,-2.104765451678,
0.105975810038,-0.316958780297,-1.681878798242,-2.104813388578,
0.108820504480,-0.317006717196,-1.679034103801,-2.104909262377,
0.111660996651,-0.317006717196,-1.676193611629,-2.104861325477,
0.114497258519,-0.316958780297,-1.673357349762,-2.104861325477,
0.117329262090,-0.316958780297,-1.670525346191,-2.104861325477,
0.120156979413,-0.316958780297,-1.667697628867,-2.104861325477,
0.122980382581,-0.316958780297,-1.664874225700,-2.104861325477,
0.125799443727,-0.316958780297,-1.662055164554,-2.104861325477,
0.128614135028,-0.316958780297,-1.659240473253,-2.104909262377,
0.131424428704,-0.316958780297,-1.656430179577,-2.104765451678,
0.134230297019,-0.317054654096,-1.653624311262,-2.104765451678,
0.137031712280,-0.316958780297,-1.650822896000,-2.104765451678,
